flow_duration,upstream_volume,downstream_volume,num_packets_upstream,num_packets_downstream,upstream_packet_size_mean,upstream_packet_size_median,upstream_packet_size_std,upstream_packet_size_min,upstream_packet_size_max,upstream_packet_size_25th_percentile,upstream_packet_size_75th_percentile,upstream_packet_size_10th_percentile,upstream_packet_size_90th_percentile,downstream_packet_size_mean,downstream_packet_size_median,downstream_packet_size_std,downstream_packet_size_min,downstream_packet_size_max,downstream_packet_size_25th_percentile,downstream_packet_size_75th_percentile,downstream_packet_size_10th_percentile,downstream_packet_size_90th_percentile,upstream_interarrival_time_mean,upstream_interarrival_time_median,upstream_interarrival_time_std,upstream_interarrival_time_min,upstream_interarrival_time_max,upstream_interarrival_time_25th_percentile,upstream_interarrival_time_75th_percentile,upstream_interarrival_time_10th_percentile,upstream_interarrival_time_90th_percentile,downstream_interarrival_time_mean,downstream_interarrival_time_median,downstream_interarrival_time_std,downstream_interarrival_time_min,downstream_interarrival_time_max,downstream_interarrival_time_25th_percentile,downstream_interarrival_time_75th_percentile,downstream_interarrival_time_10th_percentile,downstream_interarrival_time_90th_percentile,label
10.194843000,1633768,462226,17413,7854,93.82461379429162,94.0,2.433734344693877,60,94,94.0,94.0,94.0,94.0,58.85230455818691,54.0,11.61447584105541,54,94,54.0,54.0,54.0,90.0,0.0005855067195037905,1.3e-05,0.004316270952726525,0E-9,0.242037000,0.00001100000,0.00001700000,0.00001000000000000000000000000000,0.00008400000000000000000000000000,0.0012929199032216986,2.8e-05,0.006223571673117484,0.000003000,0.198401000,0.000022000,0.000093000,0.00001300000000000000000000000000,0.001249200000000001637090463191,Wired
4.454070000,634652,237114,6756,3481,93.93901716992303,94.0,1.2889598440207108,66,94,94.0,94.0,94.0,94.0,68.11663315139327,66.0,7.130085338685306,66,94,66.0,66.0,66.0,66.0,0.0006404556624722428,1.9e-05,0.001226338023468407,0E-9,0.026954000,0.0000080000,0.0009980000,0.000005000000000000000000000000000,0.001908200000000002546585164964,0.0012798971264367817,0.000992,0.0022634627866351393,0.000003000,0.084748000,0.00020175000,0.00166700000,0.00001600000000000000000000000000,0.002700000000000000000000000000,Wired
11.471304000,338880,728292,4820,7750,70.30705394190872,66.0,8.179679143806089,66,94,66.0,78.0,66.0,78.0,93.97316129032258,94.0,0.8324941611664252,66,94,94.0,94.0,94.0,94.0,0.0023804245694127413,0.0,0.009457159466643683,0E-9,0.251698000,0E-10,0.0000465000,0E-53,0.007310999999999997271515894681,0.0014803551425990452,0.000877,0.006562686379983789,0.000002000,0.233707000,0.000817000,0.000936000,0.000007000000000000000000000000000,0.001553000000000000000000000000,Cellular
11.898908000,973290,348258,10368,5758,93.87442129629629,94.0,1.938787789515141,60,94,94.0,94.0,94.0,94.0,60.482459187217785,54.0,13.532247323592383,54,94,54.0,54.0,54.0,90.0,0.0011477652165525225,0.000515,0.004292995329998583,0E-9,0.298940000,0.0002205000,0.0006130000,0.00001500000000000000000000000000,0.004220799999999999272404238582,0.0020668566961959353,0.000944,0.0058180431350463805,0.000003000,0.318425000,0.000567000,0.004215000,0.0002526000000000000227373675443,0.004753000000000000000000000000,Wired
10.627538000,128534,1061150,2124,11291,60.515065913371,60.0,4.144386409885973,60,94,60.0,60.0,60.0,60.0,93.98193251262067,94.0,0.8115810457685164,54,94,94.0,94.0,94.0,94.0,0.0050059057936881765,0.004656,0.004575892812002512,0E-9,0.027144000,0.0004400000,0.0093060000,0E-54,0.01061219999999999959072738420,0.0009402956598759965,0.000914,0.0012309956502762171,0.000001000,0.042609000,0.00034125000,0.00096700000,0.000004000000000000000000000000000,0.001616000000000000000000000000,Wired
10.217843000,497060,148268,5300,2671,93.78490566037736,94.0,2.56777511512645,60,94,94.0,94.0,94.0,94.0,55.510295769374764,54.0,6.912818979408887,54,94,54.0,54.0,54.0,54.0,0.0019282562747688242,2.3e-05,0.003475282815782787,0E-9,0.031647000,0.0000070000,0.0009595000,0E-52,0.008884000000000000000000000000,0.003826896629213483,0.000962,0.004221033082617588,0.000006000,0.030724000,0.00006400000,0.00887400000,0.00002990000000000003410605131648,0.008952000000000000000000000000,Wired
11.246018000,396022,1111482,6167,11829,64.21631263174963,66.0,4.132327850698417,60,94,60.0,66.0,60.0,66.0,93.96246512807507,94.0,1.1996834253279232,54,94,94.0,94.0,94.0,94.0,0.0018238726889393446,0.0,0.0046704757462380665,0E-9,0.306761000,0E-11,0.00406275000,0E-10,0.0049535000,0.0009507948089279675,0.000893,0.0033049355982298478,0.000001000,0.330042000,0.00010000000,0.00093700000,0.000004000000000000000000000000000,0.001679300000000001091393642128,Wired
11.723358000,1303444,1498438,19868,15943,65.60519428226293,60.0,10.932887016733778,60,94,60.0,60.0,60.0,90.0,93.98720441573104,94.0,0.6830285648305113,54,94,94.0,94.0,94.0,94.0,0.0005900920118789953,0.00066,0.0011060781600293642,0E-9,0.048189000,0.0002960000,0.0007380000,0.00006800000000000000000000000000,0.0008714000000000014551915228367,0.0007327616359302471,0.000742,0.001821607729601943,0.000001000,0.094227000,0.00065700000,0.00075200000,0.00006700000000000000000000000000,0.0009840000000000000000000000000,Wired
10.494478000,174532,1002930,2206,10683,79.116953762466,78.0,12.141415898208933,66,94,66.0,94.0,66.0,94.0,93.88093232238135,94.0,1.7830398298499694,54,94,94.0,94.0,94.0,94.0,0.004759392743764172,1e-06,0.007619352810885787,0E-9,0.063516000,0E-9,0.008728000,0E-54,0.01400500000000000000000000000,0.0009824427073581727,0.000936,0.002018139199421217,0.000001000,0.075615000,0.00001000000,0.00098400000,0.000005000000000000000000000000000,0.001678000000000000000000000000,Wired
10.565820000,258388,1075278,4282,11443,60.34283045305932,60.0,3.391482691362163,60,94,60.0,60.0,60.0,60.0,93.9681901599231,94.0,1.099348348165666,54,94,94.0,94.0,94.0,94.0,0.002468063536556879,0.0,0.003556621243445336,0E-9,0.055052000,0E-9,0.004500000,0E-9,0.008948000,0.0009234223911903514,0.000912,0.0013589961430046933,0.000002000,0.049296000,0.00000800000,0.00127400000,0.000004000000000000000000000000000,0.001850000000000000000000000000,Wired
10.776308000,963316,354670,10256,5223,93.92706708268331,94.0,1.4217591022022642,66,94,94.0,94.0,94.0,94.0,67.90541834194907,66.0,6.633325747121925,66,94,66.0,66.0,66.0,66.0,0.001050834519746465,0.00049,0.002975813969517605,0E-9,0.265022000,0.0004560000,0.0009890000,0.0002654000000000000909494701773,0.002962600000000000363797880709,0.0020592148602068174,0.001376,0.0038382626248833584,0.000010000,0.241933000,0.00094900000,0.00317500000,0.0005792000000000000454747350886,0.003886900000000000545696821064,Wired
10.584682000,6838140,581686,113550,6191,60.221400264200796,60.0,1.279543465581531,60,94,60.0,60.0,60.0,60.0,93.95671135519302,94.0,1.2204767893767534,54,94,94.0,94.0,94.0,94.0,9.321686672713983e-05,2.5e-05,0.001762285033750961,0E-9,0.117969000,0.000007000,0.000044000,0E-48,0.00006300000000000000000000000000,0.0016919899838449112,0.000715,0.00839463017247641,0.000002000,0.115811000,0.00005600000,0.00072800000,0.00001900000000000000000000000000,0.0009410000000000000000000000000,Wired
10.872593000,2505308,1054988,32797,11226,76.38832820075007,90.0,14.274919744093358,60,94,60.0,90.0,60.0,90.0,93.97719579547478,94.0,0.904242025845055,54,94,94.0,94.0,94.0,94.0,0.00033152192340529335,0.0,0.0023571200053064067,0E-9,0.124201000,0E-11,0.00000100000,0E-10,0.0005325000,0.0009576809799554565,0.00083,0.004563062149422186,0.000001000,0.135715000,0.000009000,0.000967000,0.000005000000000000000000000000000,0.001708000000000000000000000000,Wired
10.900941000,1557002,572914,25034,6101,62.19549412798594,60.0,7.746057591489194,60,94,60.0,60.0,60.0,60.0,93.90493361743977,94.0,1.895329094574389,54,94,94.0,94.0,94.0,94.0,0.0004354628290656333,7.8e-05,0.003521459582733796,0E-9,0.119340000,0.000028000,0.000302000,0.00001200000000000000000000000000,0.0006540000000000000000000000000,0.0017686959016393442,0.000728,0.00809601378050356,0.000002000,0.129856000,0.00003000000,0.00085500000,0.000006000000000000000000000000000,0.001829000000000000000000000000,Wired
11.593979000,3850675,954456,40987,16986,93.94869104838119,94.0,1.315807608536861,60,94,94.0,94.0,94.0,94.0,56.190745319675024,54.0,8.58447087089874,54,94,54.0,54.0,54.0,54.0,0.00028287656760845166,1.7e-05,0.004415783560961068,0E-9,0.358451000,0.00001100000,0.00002600000,0.0000060000,0.0000360000,0.000676019605534295,3.7e-05,0.00642884839593988,0.000004000,0.245133000,0.000027000,0.000051000,0.00001600000000000000000000000000,0.00007300000000000000000000000000,Wired
10.462556000,7799542,2033712,83173,37441,93.77492695947002,94.0,2.7553645438586165,60,94,94.0,94.0,94.0,94.0,54.31777997382549,54.0,3.1801293358477842,54,94,54.0,54.0,54.0,54.0,0.00012579420958976577,2.9e-05,0.0018067498765582158,0E-9,0.223344000,0.00002200000,0.00004300000,0.00001600000000000000000000000000,0.00007400000000000000000000000000,0.00027647385149572653,6.2e-05,0.002555959934546748,0.000006000,0.188023000,0.00004900000,0.00008900000,0.00004000000000000000000000000000,0.0001830000000000000000000000000,Wired
11.429403000,420080,285694,4475,3317,93.87262569832403,94.0,1.8593477454350316,54,94,94.0,94.0,94.0,94.0,86.13023816701839,94.0,11.979573199348753,66,94,78.0,94.0,66.0,94.0,0.0025546274027715694,0.0018525,0.003241507671972057,0E-9,0.059437000,0.00030400000,0.00387850000,0.00003500000000000000000000000000,0.005390700000000000272848410532,0.003429273823884198,0.002469,0.003755029183955611,0E-9,0.069712000,0.00103950000,0.00475575000,0.0001855000,0.0085490000,Cellular
10.548869000,814764,321272,8678,4636,93.88845356072828,94.0,1.757580366794043,66,94,94.0,94.0,94.0,94.0,69.29939603106126,66.0,8.709384866246952,66,94,66.0,66.0,66.0,86.0,0.0012157257116514925,0.000697,0.005086648503241321,0E-9,0.305551000,0.000416000,0.001120000,0.0002380000000000000000000000000,0.002577400000000000545696821064,0.002275908522114347,0.001535,0.007011110012078708,0.000001000,0.318327000,0.0009130000,0.0026795000,0.0005350000000000000000000000000,0.003954200000000000727595761418,Wired
10.317430000,352546,753484,6500,8020,54.23784615384616,54.0,3.04988251046045,54,94,54.0,54.0,54.0,54.0,93.9506234413965,94.0,1.3128071589488048,54,94,94.0,94.0,94.0,94.0,0.001587541160178489,0.0,0.00311514359468933,0E-9,0.074407000,0E-10,0.0042330000,0E-52,0.005073000000000000000000000000,0.0012773414390821797,0.000381,0.00489443488183919,0.000001000,0.082471000,0.0003690000,0.0003930000,0.0001800000000000000000000000000,0.0004440000000000000000000000000,Wired
20.654509000,92512,192082,1295,2073,71.43783783783783,66.0,10.780325328008503,66,94,66.0,66.0,66.0,94.0,92.65894838398457,94.0,6.999168335436613,54,94,94.0,94.0,94.0,94.0,0.015961723338485317,0.0,0.10242592584219234,0E-9,2.524722000,0E-11,0.00545300000,0E-53,0.01953530000000000632098817732,0.009968379826254826,0.003135,0.07978211899832509,0.000001000,2.501947000,0.00252425000,0.00344700000,0.001707000000000000000000000000,0.004184900000000000090949470177,Wired
6.055218000,72578,437782,1043,4659,69.58581016299136,66.0,6.532149196045477,66,94,66.0,78.0,66.0,78.0,93.96479931315733,94.0,0.9641743951969103,66,94,94.0,94.0,94.0,94.0,0.005811134357005758,0.005705,0.00563239500497056,0E-9,0.040402000,0E-11,0.00953675000,0E-55,0.01206079999999999927240423858,0.0012999547015886649,0.000442,0.004669093402388065,0.000001000,0.060121000,0.00043300000,0.00045700000,0.0002210000000000000000000000000,0.0004920000000000000000000000000,Wired
10.603058000,7556152,2192266,93555,23329,80.76694992250548,90.0,11.742468283032823,54,94,66.0,90.0,66.0,90.0,93.9717090316773,94.0,1.0349956752116987,54,94,94.0,94.0,94.0,94.0,0.00011333623361908632,0.0,0.0011384398000424474,0E-9,0.285615000,0E-11,0E-11,0E-48,0.00004300000000000000000000000000,0.0004532255229766803,0.000114,0.0020685585515685446,0E-9,0.274463000,0.00004400000,0.00093900000,0.00002800000000000000000000000000,0.0009710000000000000000000000000,Wired
10.445207000,4407936,1388380,53578,14776,82.27138004404793,90.0,10.99815809055835,54,94,74.0,90.0,66.0,90.0,93.96182999458581,94.0,1.2152018519201153,54,94,94.0,94.0,94.0,94.0,0.00019495664184258172,0.0,0.0009508873869835142,0E-9,0.041755000,0E-9,0E-9,0E-48,0.00004400000000000000000000000000,0.0007069490355329949,0.00092,0.0010456744490419392,0E-9,0.064936000,0.0002880000,0.0009460000,0.00006500000000000000000000000000,0.0009700000000000000000000000000,Wired
10.864127000,1708524,1249526,22746,13295,75.11316275389079,74.0,11.370099818675023,54,94,66.0,90.0,66.0,90.0,93.9846558856713,94.0,0.7479408471314116,54,94,94.0,94.0,94.0,94.0,0.0004776486260716641,0.0,0.0019500865747556866,0E-9,0.044168000,0E-9,0E-9,0E-50,0.00006400000000000000000000000000,0.0008172167895291109,0.000865,0.0016646316789115578,0E-9,0.099423000,0.00034050000,0.00089500000,0.00008800000000000000000000000000,0.0009720000000000000000000000000,Wired
12.184676000,108790,891306,1665,9485,65.33933933933933,54.0,14.29617336494535,54,94,54.0,74.0,54.0,90.0,93.97005798629415,94.0,1.0587695119274685,54,94,94.0,94.0,94.0,94.0,0.0073225066105769235,0.0,0.02541364555150707,0E-9,0.547493000,0E-11,0.00586250000,0E-53,0.01768350000000001568878360558,0.0012847564318852805,0.000882,0.008973830409603619,0.000001000,0.547093000,0.00079900000,0.00091300000,0.0006700000000000000000000000000,0.0009490000000000000000000000000,Wired
10.231800000,786268,327860,8384,5982,93.78196564885496,94.0,2.938501088039976,54,94,94.0,94.0,94.0,94.0,54.807756603142764,54.0,5.343648208245473,54,94,54.0,54.0,54.0,54.0,0.0012205399021829894,0.000554,0.002518416412400269,0E-9,0.044942000,0.0002030000,0.0010490000,0.00008700000000000000000000000000,0.002592200000000000727595761418,0.0017107107507105836,0.000815,0.0030580528876195143,0.000004000,0.043392000,0.000390000,0.001733000,0.000194000,0.003756000,Wired
10.392116000,742705,289663,7917,4313,93.81141846659088,94.0,2.4830259480813726,54,94,94.0,94.0,94.0,94.0,67.16044516577789,66.0,5.352789831989945,66,94,66.0,66.0,66.0,66.0,0.001312798888327438,0.000804,0.005251743393854995,0E-9,0.246745000,0.00042300000,0.00138700000,0.0002100000,0.0026200000,0.002402561456400742,0.001637,0.006020639583092086,0.000005000,0.187672000,0.00096700000,0.00286025000,0.0006141000000000000227373675443,0.004153300000000000636646291241,Wired
14.837431000,29974,55444,425,592,70.52705882352942,74.0,12.824830244888657,54,94,54.0,82.0,54.0,90.0,93.6554054054054,94.0,3.531272593525542,54,94,94.0,94.0,94.0,94.0,0.034993863207547174,0.024884,0.05816858174473579,0E-9,1.018542000,0.01476425000,0.04552125000,0.005017100000000000243005615630,0.06517969999999999771489456180,0.0251055820642978,0.023573,0.04830434987360325,0.000014000,1.117215000,0.0124985000,0.0291690000,0.009433000,0.029182000,Wired
22.948081000,1265848,496192,13476,8930,93.93351142772336,94.0,1.6141403506379821,54,94,94.0,94.0,94.0,94.0,55.56461366181411,54.0,6.804727312659673,54,94,54.0,54.0,54.0,54.0,0.0007525367717996289,0.000495,0.001486178618385121,0E-9,0.046806000,0.0001850000,0.0009550000,0.00007000000000000000000000000000,0.001412000000000000000000000000,0.0025700580132153655,0.000822,0.07172871217782986,0.000003000,4.946496000,0.000406000,0.001357000,0.0001750000000000000000000000000,0.002000000000000000000000000000,Wired
10.380599000,315588,152222,3371,2229,93.61851082764758,94.0,3.2271752687051367,54,94,94.0,94.0,94.0,94.0,68.2916105877075,66.0,6.964079841744053,66,94,66.0,66.0,66.0,78.0,0.0030802964391691396,0.0010025,0.007126198016518445,0E-9,0.149064000,0.00019200000,0.00371350000,0.00004390000000000003410605131648,0.006509099999999998999555828050,0.004641627019748654,0.0023515,0.008472398346768136,0.000001000,0.137775000,0.00077300000,0.00530725000,0.0001634000000000000341060513165,0.01143699999999999499777914025,Wired
10.256274000,1361060,531722,14492,9777,93.91802373723434,94.0,1.8026007365714258,54,94,94.0,94.0,94.0,94.0,54.38498516927483,54.0,3.6026977160098896,54,94,54.0,54.0,54.0,54.0,0.000707766889793665,0.000522,0.0010580840558894076,0E-9,0.042545000,0.0002040000,0.0010190000,0.000085000,0.001469000,0.0010491247954173488,0.000868,0.0013631204517989195,0.000001000,0.049279000,0.00043500000,0.00140300000,0.0001940000,0.0019430000,Wired
25.565430000,590092,732786,8922,7797,66.13898229096615,66.0,1.9633356600269956,66,94,66.0,66.0,66.0,66.0,93.9830704116968,94.0,0.6732601900623781,66,94,94.0,94.0,94.0,94.0,0.0011579717520457348,0.000499,0.001963929123039587,0E-9,0.075355000,0.000094000,0.001548000,0E-9,0.003155000,0.003279296305797845,0.000945,0.1005377620588675,0.000002000,7.676014000,0.00073400000,0.00102425000,0.0004845000,0.0027170000,Wired
3.251211000,250354,101952,3791,1086,66.03903983117911,66.0,1.0245305386050876,66,94,66.0,66.0,66.0,66.0,93.87845303867404,94.0,1.8011659820870545,66,94,94.0,94.0,94.0,94.0,0.0008578348284960422,0.0,0.016123488641700507,0E-9,0.965072000,0E-11,0.00050100000,0E-53,0.0009420000000000000000000000000,0.0029964811059907835,0.000917,0.03180246316925455,0.000017000,0.994225000,0.000812000,0.000960000,0.0005004000000000000056843418861,0.001781000000000000000000000000,Cellular
0.299962000,610,402,9,5,67.77777777777777,66.0,13.581032524975576,54,94,54.0,78.0,54.0,81.2,80.4,74.0,12.837445228704969,66,94,74.0,94.0,69.2,94.0,0.03749525,0.0135125,0.05598574016339211,0E-9,0.163423000,0.00001875000,0.05409375000,0E-62,0.08825909999999998092601316557,0.06093775,0.040111,0.07708691129443873,0.000121000,0.163408000,0.00224800000,0.09880075000,0.0009718000000000001259436999135,0.1375651000000000153020707216,Wired
11.405725000,2584134,1187962,27506,17959,93.94801134297971,94.0,1.2006732677806031,54,94,94.0,94.0,94.0,94.0,66.14856061027896,66.0,2.031981190985201,66,94,66.0,66.0,66.0,66.0,0.0004146782403199418,0.000191,0.0027171198551487487,0E-9,0.276396000,0.000144000,0.000345000,0.00007000000000000000000000000000,0.0007450000000000000000000000000,0.0006335122508074396,0.00032,0.00316772231342058,0E-9,0.228835000,0.00018000000,0.00063100000,0.0001220000000000000000000000000,0.001106000000000000000000000000,Wired
19.892193000,30844,107190,568,1147,54.30281690140845,54.0,3.2038104223171042,54,94,54.0,54.0,54.0,54.0,93.45248474280733,94.0,4.618061553483806,54,94,94.0,94.0,94.0,94.0,0.03508317283950617,0.001461,0.2536024912288499,0E-9,4.202539000,0.0004590000,0.0035730000,0E-56,0.005264400000000000716227077646,0.017357902268760907,0.0007975,0.17946487498980573,0.000006000,4.191984000,0.00067200000,0.00091500000,0.0006485000,0.0011680000,Wired
10.232228000,10662,12656,135,170,78.97777777777777,94.0,19.378194649159052,54,94,54.0,94.0,54.0,94.0,74.44705882352942,94.0,19.947567888619293,54,94,54.0,94.0,54.0,94.0,0.07635976865671641,0.009136499999999999,0.1378809972322441,0E-9,0.619205000,0.00276175000,0.08610500000,0.0002678000000000000326849658450,0.2882517000000000076482820077,0.06054554437869822,0.024096,0.10965294631320296,0.000006000,0.570476000,0.000939000,0.056977000,0.0005918000000000000007105427358,0.1398382000000003604327503126,Wired
10.971980000,148138,668168,2015,7112,73.51761786600497,78.0,6.527731864880783,66,94,66.0,78.0,66.0,78.0,93.94938132733408,94.0,1.174290839583741,66,94,94.0,94.0,94.0,94.0,0.0054478356504468715,1e-06,0.018151830374528444,0E-9,0.244573000,0E-11,0.00665625000,0E-53,0.01053090000000000031832314562,0.001542953171143299,0.000429,0.008960633742573804,0.000001000,0.244419000,0.0004140000,0.0009290000,0.000108000,0.000961000,Wired
10.177777000,3101824,1740878,33053,26329,93.8439475993102,94.0,1.0361825429387415,54,94,94.0,94.0,94.0,94.0,66.12017167381974,66.0,1.7081562168603042,66,94,66.0,66.0,66.0,66.0,0.000307932258259712,0.000173,0.0013492395182401447,0E-9,0.102504000,0.00008600000,0.00026200000,0.00002400000000000000000000000000,0.0003900000000000000000000000000,0.0003853394484958979,0.000195,0.001502101759191167,0E-9,0.102467000,0.00011900000,0.00031600000,0.00005800000000000000000000000000,0.0004550000000000000000000000000,Wired
6.499632000,1427704,184226,21617,2045,66.04542721006615,66.0,1.088926125737978,66,94,66.0,66.0,66.0,66.0,90.08606356968215,94.0,11.823573686579888,54,94,94.0,94.0,94.0,94.0,0.0003006843079200592,0.0,0.00351567146593406,0E-9,0.178572000,0E-11,0E-11,0E-10,0.0000985000,0.003179840998043053,0.000916,0.014478164919349302,0.000001000,0.195682000,0.00049075000,0.00096225000,0.0001196000000000000227373675443,0.002637700000000000045474735089,Wired
12.499585000,96196,45790,1044,735,92.14176245210729,94.0,8.326684291574372,54,94,94.0,94.0,94.0,94.0,62.29931972789116,54.0,14.383523993770742,54,94,54.0,66.0,54.0,94.0,0.011984241610738255,0.004981,0.025937366046701976,0E-9,0.403930000,0.0015125000,0.0102230000,0.0003902000000000000170530256582,0.03462580000000000757154339226,0.01702932697547684,0.008917000000000001,0.029712111892548382,0.000004000,0.373457000,0.00456000000,0.01995025000,0.0006330000000000000000000000000,0.04000120000000000527506927028,Wired
9.420072000,200308,470998,2917,5021,68.66918066506685,66.0,6.17857706831363,66,94,66.0,66.0,66.0,78.0,93.80561641107349,94.0,2.2681881784784936,54,94,94.0,94.0,94.0,94.0,0.00323047256515775,0.0005384999999999999,0.005710279383323614,0E-9,0.075126000,0E-11,0.00461800000,0E-10,0.0094060000,0.001876500796812749,0.000527,0.008585058614176478,0.000001000,0.160780000,0.00051700000,0.00054200000,0.0002690000000000000000000000000,0.0008532000000000007275957614183,Cellular
4.788840000,427680,534708,6107,5694,70.03111183887343,66.0,9.685439826694695,66,94,66.0,66.0,66.0,94.0,93.9072708113804,94.0,1.594774478246812,66,94,94.0,94.0,94.0,94.0,0.00078409187684245,0.0,0.0020823695742220485,0E-9,0.036223000,0E-11,0.00014300000,0E-10,0.0029270000,0.000841172668189004,0.000846,0.002035292968652897,0E-9,0.059617000,0.000240000,0.000890000,0.00003520000000000004547473508865,0.0009710000000000000000000000000,Wired
10.333953000,501614,231880,5341,3202,93.91761842351619,94.0,1.4806967755970517,66,94,94.0,94.0,94.0,94.0,72.41723922548407,66.0,10.466330307297477,66,94,66.0,78.0,66.0,94.0,0.0019351930711610486,0.000571,0.010850826336938946,0E-9,0.253070000,0.00038100000,0.00105825000,0.0002190000000000000000000000000,0.002767100000000000363797880709,0.003228339893783193,0.001143,0.011408068981155888,0.000001000,0.164774000,0.000671000,0.002396000,0.000387000,0.004047000,Wired
10.362150000,603796,207802,6436,3739,93.81541330018645,94.0,2.7015409283999325,54,94,94.0,94.0,94.0,94.0,55.57689221717037,54.0,6.479639335613241,54,94,54.0,54.0,54.0,54.0,0.0016102797202797202,0.000863,0.003569923309176435,0E-9,0.189926000,0.0004140000,0.0017320000,0.0001854000000000000909494701773,0.003738000000000001818989403546,0.0027599545211342965,0.001784,0.004380571150436011,0.000001000,0.151112000,0.00094700000,0.00361250000,0.0005477000000000000454747350886,0.005310900000000000545696821064,Wired
10.700272000,91548,997602,1355,10615,67.5630996309963,66.0,5.137356666288046,66,94,66.0,66.0,66.0,66.0,93.98040508714084,94.0,0.6833178858750206,66,94,94.0,94.0,94.0,94.0,0.007902711964549483,0.009652,0.007748130966275601,0E-9,0.085627000,0E-11,0.01042575000,0E-53,0.01986040000000000009094947018,0.0010044714527981911,0.000936,0.0021841447260615263,0.000001000,0.116317000,0.00083125000,0.00096200000,0.0002622999999999999545252649114,0.0009780000000000000000000000000,Wired
11.456601000,72496,35040,793,534,91.41992433795713,94.0,9.652364366985733,54,94,94.0,94.0,94.0,94.0,65.61797752808988,54.0,15.49108969914758,54,94,54.0,72.0,54.0,94.0,0.014465382575757576,0.0019565,0.058339083573090304,0E-9,0.743503000,0.00080250000,0.00404225000,0.0004291000000000000085265128291,0.007965199999999996180122252554,0.021494497185741087,0.004098,0.07014135031943654,0.000008000,0.782851000,0.001568000,0.005763000,0.0006170000000000000000000000000,0.04430580000000000586624082644,Wired
10.534362000,572896,226068,6110,3952,93.76366612111293,94.0,3.0387558806456685,54,94,94.0,94.0,94.0,94.0,57.20344129554656,54.0,9.8606390656841,54,94,54.0,54.0,54.0,66.0,0.001724400392862989,0.000734,0.0033194602073054872,0E-9,0.074974000,0.000236000,0.002381000,0.00009500000000000000000000000000,0.004140199999999999818101059645,0.002653332067830929,0.002157,0.003960870077676708,0.000001000,0.075876000,0.0006945000,0.0032705000,0.000239000,0.004815000,Wired
0.689744000,318,186,5,3,63.6,66.0,3.2863353450309964,60,66,60.0,66.0,60.0,66.0,62.0,66.0,6.928203230275509,54,66,60.0,66.0,56.4,66.0,0.172436,0.146655,0.20161637263542528,0E-9,0.396434000,0.00298950000,0.31610150000,0.001195800000000000177013959046,0.3643010000000000190265581068,0.2003285,0.2003285,0.2776857827194255,0.003975000,0.396682000,0.10215175000,0.29850525000,0.04324570000000000217996176666,0.3574113000000000087198470666,Cellular
6.614827000,189558,410220,3177,4372,59.6657223796034,54.0,9.132680632279605,54,94,54.0,66.0,54.0,66.0,93.82891125343093,94.0,2.595952079080213,54,94,94.0,94.0,94.0,94.0,0.0020827506297229218,0.000316,0.005450819380563546,0E-9,0.194620000,0E-11,0.00244125000,0E-10,0.0053190000,0.0015133372226035233,0.000916,0.003720858199552195,0.000007000,0.109100000,0.0008770000,0.0009580000,0.000471000,0.002314000,Wired
10.613205000,569156,214442,6076,3791,93.67281105990783,94.0,3.595460063445965,54,94,94.0,94.0,94.0,94.0,56.56607755209707,54.0,8.955079889317753,54,94,54.0,54.0,54.0,54.0,0.0017470274897119342,0.001205,0.004511971758652096,0E-9,0.206879000,0.0003735000,0.0023400000,0.00009700000000000000000000000000,0.003716600000000002182787284255,0.0028003084432717674,0.0022325,0.005972029943135543,0.000002000,0.255697000,0.00111800000,0.00365650000,0.0005018000000000000682121026330,0.004978000000000000000000000000,Wired
12.911184000,165448,58364,1775,978,93.21014084507043,94.0,5.4877447486741024,54,94,94.0,94.0,94.0,94.0,59.67689161554192,54.0,11.35857806013226,54,94,54.0,66.0,54.0,74.0,0.007277996617812852,0.0007815000000000001,0.074324329527325,0E-9,2.667247000,0.00042850000,0.00199375000,0.0002610000000000000000000000000,0.003850900000000000318323145621,0.013215097236438074,0.002157,0.1007838085257787,0.000034000,2.705759000,0.001074000,0.003982000,0.0006448000000000001108446667786,0.005334599999999999909050529823,Wired
11.097366000,2234314,1131988,38481,12048,58.06278423117902,54.0,8.29739631984659,54,94,54.0,54.0,54.0,66.0,93.95650730411687,94.0,1.2954514876797927,54,94,94.0,94.0,94.0,94.0,0.0002883926455301455,0.0,0.001331913760225234,0E-9,0.051452000,0E-11,0E-11,0E-50,0.00007300000000000000000000000000,0.000921169585788993,0.000903,0.001994775081509794,0.000001000,0.102601000,0.0008230000,0.0009220000,0.0003062000000000002728484105319,0.0009370000000000000000000000000,Wired
5.718989000,210060,83378,2242,1215,93.69313113291703,94.0,2.9231472634635103,54,94,94.0,94.0,94.0,94.0,68.6238683127572,66.0,7.436668789482048,66,94,66.0,66.0,66.0,78.0,0.0025519808121374386,0.00077,0.009625275579964277,0E-9,0.268585000,0.000259000,0.001829000,0.000053000,0.004454000,0.004588353377265239,0.0015739999999999999,0.012031200123500044,0.000003000,0.289961000,0.00076500000,0.00404275000,0.0002993000000000001250555214938,0.009601700000000000045474735089,Wired
